browser,user_id,t_timestamp,device,state,city,country,brand,category,product_id,product_name,quantity,unit_price,line_revenue
Firefox,777ee424,2026-01-19T17:40:33.017725Z,mobile,HI,North Sabrinaborough,US,SportFlex,toys,PROD_2403,Professional Toys Version,4,209.62,838.48
Firefox,9052bb7e,2026-01-19T17:40:33.347945Z,tablet,ME,Kimberlymouth,US,HomeMax,electronics,PROD_2882,Ultimate Electronics Model,2,54.35,108.70
Firefox,9052bb7e,2026-01-19T17:40:33.347945Z,tablet,ME,Kimberlymouth,US,StyleCo,toys,PROD_1894,Ultra Toys Collection,5,149.32,746.60
Firefox,9052bb7e,2026-01-19T17:40:33.347945Z,tablet,ME,Kimberlymouth,US,StyleCo,books,PROD_2017,Advanced Books Edition,2,142.17,284.34
Chrome,019a0581,2026-01-19T17:40:34.053997Z,mobile,SC,West Lydia,US,EliteChoice,clothing,PROD_2384,Compact Clothing Kit,5,162.57,812.85
Chrome,019a0581,2026-01-19T17:40:34.053997Z,mobile,SC,West Lydia,US,HomeMax,books,PROD_1261,Professional Books Pack,3,169.73,509.19
Chrome,a7cc34fa,2026-01-19T17:40:36.308129Z,desktop,AZ,New Allen,US,EliteChoice,food,PROD_1553,Compact Food Bundle,1,347.85,347.85
Chrome,a7cc34fa,2026-01-19T17:40:36.308129Z,desktop,AZ,New Allen,US,HomeMax,home,PROD_1064,Ultra Home Line,4,332.61,1330.44
Chrome,a7cc34fa,2026-01-19T17:40:36.308129Z,desktop,AZ,New Allen,US,GreenLife,clothing,PROD_2325,Professional Clothing Line,1,176.37,176.37
Firefox,b26a880c,2026-01-19T17:40:37.584398Z,desktop,MD,Wattsfort,US,StyleCo,toys,PROD_1431,Advanced Toys Version,5,58.26,291.30
Firefox,b26a880c,2026-01-19T17:40:37.584398Z,desktop,MD,Wattsfort,US,SportFlex,books,PROD_1760,Modern Books Bundle,2,48.17,96.34
Firefox,b26a880c,2026-01-19T17:40:37.584398Z,desktop,MD,Wattsfort,US,HomeMax,electronics,PROD_2130,Ultimate Electronics Collection,4,290.38,1161.52
Firefox,b26a880c,2026-01-19T17:40:37.584398Z,desktop,MD,Wattsfort,US,ProGear,food,PROD_2082,Smart Food Set,2,392.75,785.50
Firefox,b26a880c,2026-01-19T17:40:37.584398Z,desktop,MD,Wattsfort,US,PremiumPlus,beauty,PROD_1779,Premium Beauty Model,3,58.23,174.69
Chrome,5df31b7f,2026-01-19T17:40:37.901401Z,tablet,MD,Cassietown,US,TechPro,home,PROD_1094,Ultra Home Edition,1,250.44,250.44
Chrome,5df31b7f,2026-01-19T17:40:37.901401Z,tablet,MD,Cassietown,US,GreenLife,beauty,PROD_2099,Mega Beauty Bundle,3,95.1,285.30
Chrome,5df31b7f,2026-01-19T17:40:37.901401Z,tablet,MD,Cassietown,US,EliteChoice,sports,PROD_2238,Pro Sports Model,2,366.36,732.72
Chrome,5df31b7f,2026-01-19T17:40:37.901401Z,tablet,MD,Cassietown,US,SportFlex,food,PROD_1154,Basic Food Line,1,78.48,78.48
Chrome,5df31b7f,2026-01-19T17:40:37.901401Z,tablet,MD,Cassietown,US,TechPro,clothing,PROD_1319,Classic Clothing Version,2,300.0,600.00
Chrome,02c17cf3,2026-01-19T17:40:38.591556Z,desktop,MS,Sheilaburgh,US,TechPro,sports,PROD_1974,Pro Sports Pack,3,461.16,1383.48
Chrome,02c17cf3,2026-01-19T17:40:38.591556Z,desktop,MS,Sheilaburgh,US,TechPro,sports,PROD_2571,Smart Sports Version,5,141.3,706.50
Chrome,a7cc34fa,2026-01-19T17:40:40.419694Z,desktop,UT,North Garyborough,US,SportFlex,clothing,PROD_1406,Premium Clothing Pack,4,422.77,1691.08
Chrome,a7cc34fa,2026-01-19T17:40:40.419694Z,desktop,UT,North Garyborough,US,StyleCo,beauty,PROD_1461,Classic Beauty Set,2,36.68,73.36
Chrome,a7cc34fa,2026-01-19T17:40:40.419694Z,desktop,UT,North Garyborough,US,HomeMax,clothing,PROD_1842,Essential Clothing Collection,4,84.44,337.76
Chrome,a7cc34fa,2026-01-19T17:40:40.419694Z,desktop,UT,North Garyborough,US,SmartChoice,home,PROD_2961,Mega Home Set,1,263.05,263.05
Chrome,a7cc34fa,2026-01-19T17:40:40.419694Z,desktop,UT,North Garyborough,US,SmartChoice,toys,PROD_1698,Pro Toys Bundle,5,149.14,745.70
Safari,939f5599,2026-01-19T17:40:40.509722Z,desktop,AS,Nelsonstad,US,ValueBest,sports,PROD_2889,Modern Sports Edition,4,18.4,73.60
Safari,939f5599,2026-01-19T17:40:40.509722Z,desktop,AS,Nelsonstad,US,PremiumPlus,toys,PROD_2390,Basic Toys Set,2,295.59,591.18
Safari,939f5599,2026-01-19T17:40:40.509722Z,desktop,AS,Nelsonstad,US,HomeMax,clothing,PROD_1011,Smart Clothing Line,2,304.94,609.88
Edge,6292eb98,2026-01-19T17:40:41.327915Z,mobile,AS,Cynthiachester,US,SportFlex,electronics,PROD_2405,Classic Electronics Version,5,241.85,1209.25
Edge,6292eb98,2026-01-19T17:40:41.327915Z,mobile,AS,Cynthiachester,US,GreenLife,clothing,PROD_1158,Professional Clothing Pack,1,396.18,396.18
Edge,6292eb98,2026-01-19T17:40:41.327915Z,mobile,AS,Cynthiachester,US,TechPro,clothing,PROD_1248,Elite Clothing Series,3,12.45,37.35
Edge,6292eb98,2026-01-19T17:40:41.327915Z,mobile,AS,Cynthiachester,US,StyleCo,food,PROD_1844,Premium Food Bundle,2,135.58,271.16
Edge,6292eb98,2026-01-19T17:40:41.327915Z,mobile,AS,Cynthiachester,US,PremiumPlus,electronics,PROD_2870,Deluxe Electronics Line,4,417.06,1668.24
Edge,60cddf5e,2026-01-19T17:40:42.640159Z,mobile,MS,Saramouth,US,PremiumPlus,electronics,PROD_2379,Professional Electronics Series,3,70.25,210.75
Edge,60cddf5e,2026-01-19T17:40:42.640159Z,mobile,MS,Saramouth,US,ProGear,home,PROD_2640,Mega Home Kit,2,209.75,419.50
Chrome,8ea4c6a8,2026-01-19T17:40:43.305091Z,tablet,FL,South Allison,US,GreenLife,food,PROD_2092,Compact Food Collection,1,423.88,423.88
Chrome,8ea4c6a8,2026-01-19T17:40:43.305091Z,tablet,FL,South Allison,US,EliteChoice,home,PROD_1654,Pro Home Collection,3,187.27,561.81
Chrome,8ea4c6a8,2026-01-19T17:40:43.305091Z,tablet,FL,South Allison,US,SmartChoice,toys,PROD_2271,Compact Toys Kit,3,393.24,1179.72
Chrome,8ea4c6a8,2026-01-19T17:40:43.305091Z,tablet,FL,South Allison,US,PremiumPlus,home,PROD_2638,Elite Home Collection,5,407.7,2038.50
Chrome,8ea4c6a8,2026-01-19T17:40:43.305091Z,tablet,FL,South Allison,US,HomeMax,food,PROD_1583,Modern Food Pack,1,148.58,148.58
Edge,26e273d4,2026-01-19T17:40:43.437566Z,desktop,PA,West Meghanmouth,US,StyleCo,sports,PROD_2615,Mega Sports Pack,3,263.48,790.44
Edge,26e273d4,2026-01-19T17:40:43.437566Z,desktop,PA,West Meghanmouth,US,HomeMax,sports,PROD_1831,Deluxe Sports Edition,4,447.25,1789.00
Edge,26e273d4,2026-01-19T17:40:43.437566Z,desktop,PA,West Meghanmouth,US,StyleCo,books,PROD_1663,Advanced Books Pack,5,309.44,1547.20
