browser,user_id,t_timestamp,device,state,city,country,brand,category,product_id,product_name,quantity,unit_price,line_revenue
Chrome,42c7d6af,2026-01-19T17:41:33.023041Z,desktop,OR,Lake Brittany,US,ValueBest,books,PROD_2998,Ultimate Books Bundle,5,271.58,1357.90
Firefox,9c5f50dc,2026-01-19T17:41:34.795685Z,tablet,IL,Waltonchester,US,SportFlex,beauty,PROD_1362,Deluxe Beauty Set,5,118.85,594.25
Firefox,9c5f50dc,2026-01-19T17:41:34.795685Z,tablet,IL,Waltonchester,US,HomeMax,toys,PROD_1382,Modern Toys Collection,3,284.48,853.44
Firefox,9c5f50dc,2026-01-19T17:41:34.795685Z,tablet,IL,Waltonchester,US,GreenLife,home,PROD_2106,Professional Home Pack,2,169.73,339.46
Firefox,9c5f50dc,2026-01-19T17:41:34.795685Z,tablet,IL,Waltonchester,US,ProGear,clothing,PROD_2105,Premium Clothing Version,2,262.4,524.80
Chrome,6710575c,2026-01-19T17:41:36.203254Z,desktop,ID,West Markville,US,StyleCo,clothing,PROD_1335,Premium Clothing Kit,3,256.73,770.19
Chrome,6710575c,2026-01-19T17:41:36.203254Z,desktop,ID,West Markville,US,ProGear,books,PROD_2804,Compact Books Collection,4,206.65,826.60
Chrome,6710575c,2026-01-19T17:41:36.203254Z,desktop,ID,West Markville,US,SmartChoice,clothing,PROD_2499,Professional Clothing Pack,3,45.8,137.40
Chrome,6854348d,2026-01-19T17:41:36.836146Z,tablet,MA,Thomasside,US,HomeMax,electronics,PROD_2130,Ultimate Electronics Collection,5,308.6,1543.00
Chrome,6854348d,2026-01-19T17:41:36.836146Z,tablet,MA,Thomasside,US,SportFlex,sports,PROD_2843,Premium Sports Series,3,74.29,222.87
Chrome,6854348d,2026-01-19T17:41:36.836146Z,tablet,MA,Thomasside,US,TechPro,clothing,PROD_1526,Classic Clothing Series,1,227.27,227.27
Chrome,6854348d,2026-01-19T17:41:36.836146Z,tablet,MA,Thomasside,US,EliteChoice,clothing,PROD_2822,Mega Clothing Kit,4,403.86,1615.44
Chrome,8618e8eb,2026-01-19T17:41:39.528567Z,desktop,DE,New Stacieview,US,StyleCo,food,PROD_2537,Deluxe Food Set,3,38.71,116.13
Safari,9529dd21,2026-01-19T17:41:39.913586Z,desktop,FL,Danielport,US,ValueBest,sports,PROD_2873,Mega Sports Set,5,70.98,354.90
Safari,9529dd21,2026-01-19T17:41:39.913586Z,desktop,FL,Danielport,US,TechPro,clothing,PROD_1239,Compact Clothing Bundle,5,380.93,1904.65
Safari,9529dd21,2026-01-19T17:41:39.913586Z,desktop,FL,Danielport,US,SmartChoice,clothing,PROD_1908,Compact Clothing Series,1,260.52,260.52
Safari,9529dd21,2026-01-19T17:41:39.913586Z,desktop,FL,Danielport,US,StyleCo,beauty,PROD_2964,Professional Beauty Collection,2,68.86,137.72
Safari,9529dd21,2026-01-19T17:41:39.913586Z,desktop,FL,Danielport,US,StyleCo,electronics,PROD_2000,Advanced Electronics Series,4,189.45,757.80
Safari,777ee424,2026-01-19T17:41:40.831476Z,mobile,MA,Bassview,US,PremiumPlus,toys,PROD_2927,Mega Toys Set,1,320.66,320.66
Safari,777ee424,2026-01-19T17:41:40.831476Z,mobile,MA,Bassview,US,SportFlex,home,PROD_1427,Pro Home Series,1,102.17,102.17
Safari,777ee424,2026-01-19T17:41:40.831476Z,mobile,MA,Bassview,US,HomeMax,clothing,PROD_1314,Premium Clothing Bundle,5,311.14,1555.70
Chrome,9f0b6420,2026-01-19T17:41:41.812268Z,mobile,WY,North Jeremyhaven,US,ValueBest,toys,PROD_2594,Ultimate Toys Bundle,5,429.64,2148.20
Chrome,9f0b6420,2026-01-19T17:41:41.812268Z,mobile,WY,North Jeremyhaven,US,TechPro,food,PROD_1816,Basic Food Series,5,428.43,2142.15
Chrome,9f0b6420,2026-01-19T17:41:41.812268Z,mobile,WY,North Jeremyhaven,US,EliteChoice,clothing,PROD_2822,Mega Clothing Kit,2,385.88,771.76
Firefox,60cddf5e,2026-01-19T17:41:42.664127Z,desktop,MH,South Laurafort,US,SportFlex,clothing,PROD_1048,Basic Clothing Bundle,4,297.07,1188.28
Firefox,60cddf5e,2026-01-19T17:41:42.664127Z,desktop,MH,South Laurafort,US,SportFlex,home,PROD_1839,Professional Home Version,2,252.61,505.22
Firefox,60cddf5e,2026-01-19T17:41:42.664127Z,desktop,MH,South Laurafort,US,SmartChoice,beauty,PROD_1370,Essential Beauty Line,4,92.22,368.88
Firefox,60cddf5e,2026-01-19T17:41:42.664127Z,desktop,MH,South Laurafort,US,PremiumPlus,beauty,PROD_2157,Ultra Beauty Kit,5,45.73,228.65
Firefox,60cddf5e,2026-01-19T17:41:42.664127Z,desktop,MH,South Laurafort,US,GreenLife,home,PROD_2494,Ultimate Home Set,4,123.15,492.60
Edge,0a4fdc4c,2026-01-19T17:41:43.125695Z,mobile,MS,West Audreyfurt,US,ProGear,home,PROD_2952,Basic Home Kit,2,15.02,30.04
