browser,user_id,t_timestamp,device,state,city,country,brand,category,product_id,product_name,quantity,unit_price,line_revenue
Chrome,406ee2f1,2026-01-19T17:38:54.501649Z,mobile,MP,West Dawnhaven,US,EliteChoice,electronics,PROD_2919,Basic Electronics Collection,2,160.43,320.86
Chrome,406ee2f1,2026-01-19T17:38:54.501649Z,mobile,MP,West Dawnhaven,US,EliteChoice,beauty,PROD_2894,Elite Beauty Line,1,299.1,299.10
Chrome,406ee2f1,2026-01-19T17:38:54.501649Z,mobile,MP,West Dawnhaven,US,StyleCo,beauty,PROD_1330,Compact Beauty Series,2,154.61,309.22
Firefox,761ced97,2026-01-19T17:38:54.824026Z,desktop,SC,Georgetown,US,TechPro,home,PROD_2945,Ultimate Home Collection,3,148.5,445.50
Firefox,761ced97,2026-01-19T17:38:54.824026Z,desktop,SC,Georgetown,US,PremiumPlus,sports,PROD_1794,Mega Sports Collection,3,30.58,91.74
Firefox,761ced97,2026-01-19T17:38:54.824026Z,desktop,SC,Georgetown,US,StyleCo,food,PROD_2329,Premium Food Line,3,190.58,571.74
Firefox,761ced97,2026-01-19T17:38:54.824026Z,desktop,SC,Georgetown,US,ValueBest,clothing,PROD_2650,Modern Clothing Set,5,261.88,1309.40
Safari,84046ea9,2026-01-19T17:38:54.948592Z,tablet,RI,Lake George,US,PremiumPlus,sports,PROD_1973,Advanced Sports Set,5,108.81,544.05
Safari,84046ea9,2026-01-19T17:38:54.948592Z,tablet,RI,Lake George,US,SportFlex,beauty,PROD_1508,Elite Beauty Edition,2,323.45,646.90
Safari,84046ea9,2026-01-19T17:38:54.948592Z,tablet,RI,Lake George,US,SmartChoice,toys,PROD_1056,Compact Toys Version,5,330.45,1652.25
Chrome,cb2e7dd1,2026-01-19T17:38:56.326984Z,desktop,NY,Lake Jonathanburgh,US,PremiumPlus,toys,PROD_2704,Classic Toys Bundle,4,175.35,701.40
Chrome,cb2e7dd1,2026-01-19T17:38:56.326984Z,desktop,NY,Lake Jonathanburgh,US,PremiumPlus,food,PROD_1191,Deluxe Food Pack,3,206.46,619.38
Chrome,cb2e7dd1,2026-01-19T17:38:56.326984Z,desktop,NY,Lake Jonathanburgh,US,SmartChoice,beauty,PROD_2337,Essential Beauty Collection,3,344.91,1034.73
Safari,cfafa676,2026-01-19T17:38:58.186900Z,desktop,KS,West Michaelside,US,TechPro,beauty,PROD_2752,Professional Beauty Edition,5,355.76,1778.80
Safari,cfafa676,2026-01-19T17:38:58.186900Z,desktop,KS,West Michaelside,US,SportFlex,toys,PROD_1161,Mega Toys Model,2,76.75,153.50
Safari,cfafa676,2026-01-19T17:38:58.186900Z,desktop,KS,West Michaelside,US,ProGear,clothing,PROD_1145,Elite Clothing Line,4,273.0,1092.00
Safari,cfafa676,2026-01-19T17:38:58.186900Z,desktop,KS,West Michaelside,US,HomeMax,home,PROD_1064,Ultra Home Line,4,321.39,1285.56
Safari,cfafa676,2026-01-19T17:38:58.186900Z,desktop,KS,West Michaelside,US,ValueBest,food,PROD_1474,Deluxe Food Kit,2,287.27,574.54
Firefox,e1586d27,2026-01-19T17:38:58.278071Z,desktop,GA,Joyceburgh,US,SmartChoice,food,PROD_1664,Advanced Food Set,2,454.21,908.42
Firefox,e1586d27,2026-01-19T17:38:58.278071Z,desktop,GA,Joyceburgh,US,HomeMax,sports,PROD_1188,Premium Sports Set,1,405.66,405.66
Firefox,e1586d27,2026-01-19T17:38:58.278071Z,desktop,GA,Joyceburgh,US,HomeMax,clothing,PROD_1000,Classic Clothing Pack,1,329.59,329.59
Firefox,e1586d27,2026-01-19T17:38:58.278071Z,desktop,GA,Joyceburgh,US,HomeMax,home,PROD_1212,Ultimate Home Model,2,33.15,66.30
Safari,1b54f3cc,2026-01-19T17:39:00.508730Z,mobile,WA,West Michael,US,HomeMax,sports,PROD_2278,Professional Sports Edition,4,391.55,1566.20
Safari,1b54f3cc,2026-01-19T17:39:00.508730Z,mobile,WA,West Michael,US,GreenLife,food,PROD_2335,Professional Food Edition,5,477.27,2386.35
Safari,1b54f3cc,2026-01-19T17:39:00.508730Z,mobile,WA,West Michael,US,EliteChoice,food,PROD_2768,Deluxe Food Line,3,360.27,1080.81
Safari,1b54f3cc,2026-01-19T17:39:00.508730Z,mobile,WA,West Michael,US,ValueBest,clothing,PROD_2314,Ultimate Clothing Collection,2,230.9,461.80
Safari,1b54f3cc,2026-01-19T17:39:00.508730Z,mobile,WA,West Michael,US,HomeMax,food,PROD_2306,Smart Food Collection,3,382.59,1147.77
