browser,user_id,t_timestamp,device,state,city,country,brand,category,product_id,product_name,quantity,unit_price,line_revenue
Edge,747f720b,2026-01-19T17:47:17.975836Z,tablet,PW,Lake Kristina,US,SmartChoice,toys,PROD_1965,Compact Toys Line,3,365.62,1096.86
Edge,747f720b,2026-01-19T17:47:17.975836Z,tablet,PW,Lake Kristina,US,ValueBest,electronics,PROD_2343,Advanced Electronics Version,2,167.8,335.60
Edge,e5987094,2026-01-19T17:47:18.920549Z,mobile,CT,South Shawnmouth,US,TechPro,electronics,PROD_1247,Ultra Electronics Set,4,25.06,100.24
Edge,e5987094,2026-01-19T17:47:18.920549Z,mobile,CT,South Shawnmouth,US,ProGear,home,PROD_1223,Ultra Home Kit,3,318.36,955.08
Edge,e5987094,2026-01-19T17:47:18.920549Z,mobile,CT,South Shawnmouth,US,HomeMax,home,PROD_1415,Ultra Home Bundle,4,320.77,1283.08
Edge,e5987094,2026-01-19T17:47:18.920549Z,mobile,CT,South Shawnmouth,US,EliteChoice,books,PROD_2548,Professional Books Set,4,440.52,1762.08
Safari,81fbd145,2026-01-19T17:47:19.639235Z,mobile,PW,North Paulfort,US,HomeMax,books,PROD_2446,Deluxe Books Series,3,364.47,1093.41
Safari,81fbd145,2026-01-19T17:47:19.639235Z,mobile,PW,North Paulfort,US,EliteChoice,home,PROD_1146,Essential Home Set,2,305.09,610.18
Safari,81fbd145,2026-01-19T17:47:19.639235Z,mobile,PW,North Paulfort,US,StyleCo,books,PROD_2017,Advanced Books Edition,4,138.7,554.80
Safari,81fbd145,2026-01-19T17:47:19.639235Z,mobile,PW,North Paulfort,US,HomeMax,home,PROD_2614,Professional Home Bundle,3,154.92,464.76
Firefox,f83ed991,2026-01-19T17:47:20.087849Z,mobile,SC,Richardhaven,US,StyleCo,food,PROD_2155,Mega Food Collection,3,351.29,1053.87
Firefox,f83ed991,2026-01-19T17:47:20.087849Z,mobile,SC,Richardhaven,US,GreenLife,books,PROD_1198,Basic Books Version,4,185.91,743.64
Firefox,f83ed991,2026-01-19T17:47:20.087849Z,mobile,SC,Richardhaven,US,StyleCo,electronics,PROD_2965,Modern Electronics Series,1,123.9,123.90
Firefox,f83ed991,2026-01-19T17:47:20.087849Z,mobile,SC,Richardhaven,US,StyleCo,beauty,PROD_1233,Smart Beauty Model,4,111.08,444.32
Safari,9909f89e,2026-01-19T17:47:20.263040Z,tablet,VA,North Cory,US,PremiumPlus,toys,PROD_2555,Ultimate Toys Model,2,88.71,177.42
Safari,9909f89e,2026-01-19T17:47:20.263040Z,tablet,VA,North Cory,US,PremiumPlus,electronics,PROD_1166,Pro Electronics Edition,5,425.33,2126.65
Safari,9909f89e,2026-01-19T17:47:20.263040Z,tablet,VA,North Cory,US,GreenLife,beauty,PROD_2256,Modern Beauty Edition,1,35.81,35.81
Edge,a496d543,2026-01-19T17:47:20.779695Z,mobile,ND,North Justin,US,ValueBest,clothing,PROD_1171,Advanced Clothing Model,3,206.23,618.69
Edge,a496d543,2026-01-19T17:47:20.779695Z,mobile,ND,North Justin,US,ValueBest,sports,PROD_1257,Premium Sports Kit,1,238.89,238.89
Edge,a496d543,2026-01-19T17:47:20.779695Z,mobile,ND,North Justin,US,SmartChoice,sports,PROD_1006,Modern Sports Kit,5,159.95,799.75
Edge,a496d543,2026-01-19T17:47:20.779695Z,mobile,ND,North Justin,US,SmartChoice,home,PROD_1244,Mega Home Line,4,15.63,62.52
Safari,aef2fec6,2026-01-19T17:47:20.886114Z,tablet,ID,Melanieland,US,StyleCo,food,PROD_1565,Compact Food Line,4,46.68,186.72
Safari,aef2fec6,2026-01-19T17:47:20.886114Z,tablet,ID,Melanieland,US,ValueBest,sports,PROD_2776,Basic Sports Version,1,325.24,325.24
Safari,aef2fec6,2026-01-19T17:47:20.886114Z,tablet,ID,Melanieland,US,TechPro,food,PROD_2950,Ultimate Food Bundle,2,381.57,763.14
Safari,aef2fec6,2026-01-19T17:47:20.886114Z,tablet,ID,Melanieland,US,TechPro,clothing,PROD_1116,Pro Clothing Line,1,54.78,54.78
Safari,aef2fec6,2026-01-19T17:47:20.886114Z,tablet,ID,Melanieland,US,SportFlex,clothing,PROD_1981,Essential Clothing Line,2,470.7,941.40
Chrome,53ca1434,2026-01-19T17:47:21.599722Z,mobile,TX,South Anna,US,ValueBest,clothing,PROD_2314,Ultimate Clothing Collection,5,253.13,1265.65
Chrome,53ca1434,2026-01-19T17:47:21.599722Z,mobile,TX,South Anna,US,StyleCo,books,PROD_1484,Compact Books Version,4,26.42,105.68
Chrome,53ca1434,2026-01-19T17:47:21.599722Z,mobile,TX,South Anna,US,TechPro,electronics,PROD_2004,Premium Electronics Series,1,439.3,439.30
Chrome,53ca1434,2026-01-19T17:47:21.599722Z,mobile,TX,South Anna,US,ProGear,sports,PROD_2391,Basic Sports Line,4,28.15,112.60
Chrome,53ca1434,2026-01-19T17:47:21.599722Z,mobile,TX,South Anna,US,SportFlex,beauty,PROD_2810,Smart Beauty Version,1,290.41,290.41
Safari,3e7af952,2026-01-19T17:47:22.160195Z,tablet,MN,East Laura,US,SmartChoice,books,PROD_1045,Smart Books Pack,3,93.68,281.04
Safari,3e7af952,2026-01-19T17:47:22.160195Z,tablet,MN,East Laura,US,ValueBest,home,PROD_2584,Premium Home Series,3,201.26,603.78
Safari,3e7af952,2026-01-19T17:47:22.160195Z,tablet,MN,East Laura,US,SportFlex,home,PROD_2603,Deluxe Home Pack,5,106.51,532.55
Safari,3e7af952,2026-01-19T17:47:22.160195Z,tablet,MN,East Laura,US,ProGear,toys,PROD_1340,Ultimate Toys Line,3,271.05,813.15
Safari,3e7af952,2026-01-19T17:47:22.160195Z,tablet,MN,East Laura,US,PremiumPlus,beauty,PROD_1503,Modern Beauty Series,4,228.92,915.68
Edge,c1cb9836,2026-01-19T17:47:22.544512Z,mobile,GU,Michellechester,US,SportFlex,home,PROD_1781,Compact Home Line,4,439.58,1758.32
Edge,c1cb9836,2026-01-19T17:47:22.544512Z,mobile,GU,Michellechester,US,GreenLife,books,PROD_2826,Basic Books Kit,4,325.92,1303.68
Firefox,40cc850a,2026-01-19T17:47:22.674765Z,desktop,IL,Port Nancy,US,ValueBest,sports,PROD_1305,Pro Sports Pack,1,165.02,165.02
Firefox,40cc850a,2026-01-19T17:47:22.674765Z,desktop,IL,Port Nancy,US,SmartChoice,books,PROD_1566,Classic Books Pack,1,225.7,225.70
Firefox,40cc850a,2026-01-19T17:47:22.674765Z,desktop,IL,Port Nancy,US,PremiumPlus,toys,PROD_2647,Mega Toys Collection,4,50.76,203.04
Firefox,40cc850a,2026-01-19T17:47:22.674765Z,desktop,IL,Port Nancy,US,EliteChoice,clothing,PROD_2443,Smart Clothing Collection,4,163.15,652.60
Firefox,40cc850a,2026-01-19T17:47:22.674765Z,desktop,IL,Port Nancy,US,ValueBest,clothing,PROD_2538,Mega Clothing Pack,5,437.24,2186.20
Edge,ce6e91a9,2026-01-19T17:47:23.299159Z,mobile,NH,Jacobfort,US,ProGear,beauty,PROD_2252,Classic Beauty Edition,1,143.48,143.48
Edge,ce6e91a9,2026-01-19T17:47:23.299159Z,mobile,NH,Jacobfort,US,ProGear,toys,PROD_1732,Professional Toys Kit,3,144.76,434.28
Edge,ce6e91a9,2026-01-19T17:47:23.299159Z,mobile,NH,Jacobfort,US,SportFlex,electronics,PROD_1032,Mega Electronics Kit,3,375.2,1125.60
Edge,30faacc6,2026-01-19T17:47:23.397876Z,tablet,NH,Margaretfurt,US,SportFlex,clothing,PROD_2014,Ultra Clothing Line,1,264.22,264.22
Edge,30faacc6,2026-01-19T17:47:23.397876Z,tablet,NH,Margaretfurt,US,GreenLife,electronics,PROD_2679,Pro Electronics Pack,1,54.04,54.04
Edge,30faacc6,2026-01-19T17:47:23.397876Z,tablet,NH,Margaretfurt,US,HomeMax,sports,PROD_2278,Professional Sports Edition,1,372.06,372.06
Safari,459d8487,2026-01-19T17:47:24.382528Z,desktop,ID,Garzabury,US,EliteChoice,beauty,PROD_1052,Elite Beauty Pack,1,414.25,414.25
Safari,459d8487,2026-01-19T17:47:24.382528Z,desktop,ID,Garzabury,US,EliteChoice,books,PROD_2548,Professional Books Set,2,420.17,840.34
Safari,459d8487,2026-01-19T17:47:24.382528Z,desktop,ID,Garzabury,US,TechPro,clothing,PROD_2782,Ultra Clothing Series,5,280.59,1402.95
Safari,4d5163f6,2026-01-19T17:47:25.284484Z,desktop,PA,Jonesstad,US,GreenLife,toys,PROD_2766,Basic Toys Collection,1,277.99,277.99
Safari,4d5163f6,2026-01-19T17:47:25.284484Z,desktop,PA,Jonesstad,US,SportFlex,toys,PROD_1100,Smart Toys Line,1,77.08,77.08
Safari,4d5163f6,2026-01-19T17:47:25.284484Z,desktop,PA,Jonesstad,US,ProGear,beauty,PROD_1246,Essential Beauty Pack,1,90.52,90.52
Safari,4d5163f6,2026-01-19T17:47:25.284484Z,desktop,PA,Jonesstad,US,GreenLife,clothing,PROD_1940,Classic Clothing Edition,1,435.38,435.38
Safari,4d5163f6,2026-01-19T17:47:25.284484Z,desktop,PA,Jonesstad,US,ProGear,electronics,PROD_2931,Pro Electronics Collection,5,458.7,2293.50
Edge,63aef432,2026-01-19T17:47:25.410888Z,desktop,MO,West Catherineborough,US,StyleCo,toys,PROD_1235,Pro Toys Version,3,139.65,418.95
Edge,933460a1,2026-01-19T17:47:25.841054Z,desktop,MH,Martinhaven,US,PremiumPlus,electronics,PROD_2870,Deluxe Electronics Line,2,432.5,865.00
Edge,933460a1,2026-01-19T17:47:25.841054Z,desktop,MH,Martinhaven,US,EliteChoice,books,PROD_2493,Mega Books Set,5,258.74,1293.70
Edge,933460a1,2026-01-19T17:47:25.841054Z,desktop,MH,Martinhaven,US,ValueBest,home,PROD_1193,Smart Home Line,2,57.26,114.52
Edge,933460a1,2026-01-19T17:47:25.841054Z,desktop,MH,Martinhaven,US,ProGear,electronics,PROD_1756,Professional Electronics Series,1,268.8,268.80
Safari,91567590,2026-01-19T17:47:28.103640Z,desktop,OH,South Jefferytown,US,StyleCo,electronics,PROD_1919,Basic Electronics Bundle,5,10.76,53.80
Safari,91567590,2026-01-19T17:47:28.103640Z,desktop,OH,South Jefferytown,US,ProGear,books,PROD_2455,Basic Books Set,3,489.98,1469.94
Safari,91567590,2026-01-19T17:47:28.103640Z,desktop,OH,South Jefferytown,US,EliteChoice,sports,PROD_2328,Compact Sports Series,3,184.8,554.40
Safari,91567590,2026-01-19T17:47:28.103640Z,desktop,OH,South Jefferytown,US,SportFlex,beauty,PROD_1057,Pro Beauty Edition,1,189.99,189.99
Safari,91567590,2026-01-19T17:47:28.103640Z,desktop,OH,South Jefferytown,US,EliteChoice,books,PROD_2251,Modern Books Collection,4,186.14,744.56
Chrome,fcfa5d7e,2026-01-19T17:47:28.108886Z,desktop,AL,Johnsonside,US,ValueBest,sports,PROD_1354,Ultimate Sports Version,4,235.76,943.04
Safari,1396447f,2026-01-19T17:47:28.736691Z,tablet,OR,Ortizfurt,US,EliteChoice,food,PROD_1685,Ultimate Food Model,4,33.87,135.48
Safari,1396447f,2026-01-19T17:47:28.736691Z,tablet,OR,Ortizfurt,US,PremiumPlus,beauty,PROD_2157,Ultra Beauty Kit,1,47.0,47.00
Safari,1396447f,2026-01-19T17:47:28.736691Z,tablet,OR,Ortizfurt,US,SmartChoice,sports,PROD_2098,Mega Sports Kit,1,301.78,301.78
Safari,1396447f,2026-01-19T17:47:28.736691Z,tablet,OR,Ortizfurt,US,SmartChoice,books,PROD_1744,Advanced Books Kit,2,377.81,755.62
Safari,1396447f,2026-01-19T17:47:28.736691Z,tablet,OR,Ortizfurt,US,PremiumPlus,toys,PROD_2927,Mega Toys Set,4,347.88,1391.52
Chrome,666c36f3,2026-01-19T17:47:29.270342Z,mobile,MT,Mcdanielbury,US,ProGear,toys,PROD_1810,Modern Toys Pack,5,379.06,1895.30
Chrome,666c36f3,2026-01-19T17:47:29.270342Z,mobile,MT,Mcdanielbury,US,ValueBest,clothing,PROD_2123,Basic Clothing Line,1,153.98,153.98
Chrome,666c36f3,2026-01-19T17:47:29.270342Z,mobile,MT,Mcdanielbury,US,StyleCo,clothing,PROD_2308,Deluxe Clothing Collection,2,11.66,23.32
Chrome,666c36f3,2026-01-19T17:47:29.270342Z,mobile,MT,Mcdanielbury,US,SmartChoice,toys,PROD_2279,Ultra Toys Bundle,3,400.53,1201.59
