transaction_id,timestamp,city,total,running_total_spent,purchase_rank_by_price
000f94b2-a77d-43aa-9e20-bf10a3507ae4,2026-01-11T16:31:27.948042Z,Port Tyler,2148.82,2148.82,1
0010698f-db49-4f32-bedb-dda341847626,2026-01-11T16:31:00.706406Z,Gonzalezborough,2967.18,2967.18,1
00167fac-2003-481e-8bf5-4fa88ae91f31,2026-01-11T16:30:15.461566Z,New Paulabury,-2988.71,-2988.71,1
002da72c-b92b-4606-9cf5-956c383ed468,2026-01-11T16:31:18.358303Z,Williamstown,1845.23,1845.23,1
003a0203-4de3-4c94-b9fc-52a9caa46ee5,2026-01-11T16:30:48.830971Z,Masonport,210.33,210.33,1
00421dd9-14c7-4aa6-84c9-921c0060566b,2026-01-11T16:30:24.453915Z,South Apriltown,-2084.87,-2084.87,1
0043384a-f987-4ca6-9f2e-621e930951a6,2026-01-11T16:30:15.696448Z,Scottland,3926.79,3926.79,1
0045d33c-ea2b-49c7-9fba-8ac75bd05b3e,2026-01-11T16:30:41.141970Z,East Amy,5058.87,5058.87,1
00539695-24d8-45a3-b200-ff0a4904d181,2026-01-11T16:30:30.548898Z,East Joeview,2781.22,2781.22,1
00595e29-a226-475b-b432-ece976dc16b5,2026-01-11T16:30:11.577793Z,West Michaelside,1664.86,1664.86,1
006fc12d-5b80-4cbe-9648-4dad48fa91ef,2026-01-11T16:31:41.803650Z,Paulfurt,-2116.37,-2116.37,1
00808ce9-a428-41d5-9980-31b81227af05,2026-01-11T16:31:25.349869Z,Richardsonport,2318.44,2318.44,1
00950f77-b6de-484c-9d1d-469d70144d52,2026-01-11T16:31:02.711653Z,Heatherstad,2903.93,2903.93,1
00a521c3-b7d0-4040-ae75-d237eb090ec5,2026-01-11T16:31:29.924053Z,Griffinhaven,3107.6,3107.6,1
00a77d90-2bad-4f26-95e8-175ddab1f5ed,2026-01-11T16:31:29.834816Z,Stevenland,-725.36,-725.36,1
00aabc1a-6cc0-4e5b-88e8-e1a0a3d2af96,2026-01-11T16:30:32.061833Z,Williamsshire,2171.13,2171.13,1
00ab4b07-4a43-410c-a0e7-b702ab78b453,2026-01-11T16:30:18.266151Z,Kirkborough,2770.77,2770.77,1
00befb5e-58d4-4147-b26b-abac0c55d255,2026-01-11T16:30:28.818981Z,Robertsview,173.61,173.61,1
00d74d16-3aad-4ec3-a662-0fa001bab5f5,2026-01-11T16:30:24.882019Z,Rachaelshire,3400.16,3400.16,1
00d8fc51-4839-4203-ab0e-11fa2a505852,2026-01-11T16:30:31.565931Z,West Michaelland,-1082.3,-1082.3,1
00d9eb6d-9a89-47a0-8aae-85be43327faf,2026-01-11T16:31:08.862217Z,South Tara,2460.24,2460.24,1
00df9203-026d-4add-8e93-1dc4cb74c0cf,2026-01-11T16:31:40.631570Z,Josetown,3488.45,3488.45,1
00eac476-67c9-4cd6-8e4f-8974609c6c10,2026-01-11T16:31:41.827108Z,New Stephanie,-1417.43,-1417.43,1
010786e5-ed21-4352-bd5d-710e7ba2fcf8,2026-01-11T16:30:58.711860Z,New Steve,-1731.18,-1731.18,1
010ba241-042b-4a24-8060-d9e93a5ccb68,2026-01-11T16:30:17.507173Z,Brownside,2908.79,2908.79,1
01152d1e-41ba-46e2-8b4b-6e064ac22d54,2026-01-11T16:31:08.459102Z,Reyesland,-7251.66,-7251.66,1
012028d1-3a04-4c17-b98e-217db2e4b144,2026-01-11T16:30:39.846003Z,Andrewville,154.62,154.62,1
01214868-448f-4471-94d8-a4aa8ca3d4a4,2026-01-11T16:31:33.914319Z,Jamesland,607.22,607.22,1
01244ec7-245b-40d8-a211-4a9261afcfa4,2026-01-11T16:31:06.079158Z,Robertsview,748.11,748.11,1
01348268-c25b-46d4-8295-b6b8355f5a0a,2026-01-11T16:30:28.029556Z,New Angela,3693.48,3693.48,1
013a1261-5374-4400-bd00-95afa21507ff,2026-01-11T16:30:39.469616Z,New Calvin,774.86,774.86,1
0148d978-877c-42c1-84d7-d566c51ef213,2026-01-11T16:31:30.896476Z,South Ryanmouth,1504.31,1504.31,1
014dbeae-873f-4033-988e-1aef6ec66531,2026-01-11T16:31:35.944954Z,East Mathewview,1817.84,1817.84,1
014ea9bf-7f92-414e-9e4c-7a94533723cf,2026-01-11T16:31:20.905881Z,Lake Raymondhaven,4552.08,4552.08,1
014f7e83-e054-40ee-87b3-fc6d5eab42b1,2026-01-11T16:31:27.772071Z,Jesseborough,-898.45,-898.45,1
016c6372-5f1d-47bb-87cd-10019398cc51,2026-01-11T16:31:44.216649Z,Lake Christopher,1733.83,1733.83,1
0171217f-9965-4e3e-8b55-3e387e7f5fa4,2026-01-11T16:31:44.205222Z,Martinezland,4378.25,4378.25,1
01730229-9b16-4db8-a13e-10a13c841b6a,2026-01-11T16:30:45.337085Z,West Amy,940.18,940.18,1
0187647b-797d-4601-8884-5c9bf6adce59,2026-01-11T16:30:29.399536Z,Jamesfort,1222.86,1222.86,1
018d6d94-4048-4826-8c12-22054fafd096,2026-01-11T16:30:27.701891Z,Nicolebury,217.23,217.23,1
01910880-0f5a-4a7c-be4d-b9ea636404e8,2026-01-11T16:30:15.544492Z,East Allisonbury,2088.75,2088.75,1
0193aace-6b16-4686-9673-54b6a9d13658,2026-01-11T16:30:55.970653Z,West Jennifer,4177.97,4177.97,1
019a1843-d9db-4f58-aebd-342d22d91b18,2026-01-11T16:30:15.213671Z,Kevinhaven,4389.57,4389.57,1
019b2b5d-2ac3-4afc-94fe-0779d355652e,2026-01-11T16:30:16.299190Z,Richardsonfurt,1987.33,1987.33,1
01a18d7f-e2e2-46a6-8db7-0dfb00dab872,2026-01-11T16:31:11.065202Z,Meaganview,1042.84,1042.84,1
01a659bf-09a1-4871-8b8d-7c143ec07eed,2026-01-11T16:31:45.516732Z,Christopherville,955.46,955.46,1
01a92f51-eede-4e78-8c25-441431f6e181,2026-01-11T16:30:31.687149Z,Port Erikaville,-3351.57,-3351.57,1
01ae956a-c3cb-4fb1-b3b6-47b60332df27,2026-01-11T16:30:25.287410Z,Christopherfurt,2318.16,2318.16,1
01af13dd-83e6-4772-8e53-e1271a702f99,2026-01-11T16:30:50.540964Z,Shawnland,2579.26,2579.26,1
01af4f43-c520-4a4d-ba78-8715cb1b6b02,2026-01-11T16:31:20.115068Z,Moralesberg,98.27,98.27,1
01bb819c-4dfe-4117-a2af-711f1b628a9d,2026-01-11T16:30:10.313916Z,Lake Katrina,1081.85,1081.85,1
01bf906a-7bd3-4238-9f71-f2c10b7d498b,2026-01-11T16:31:25.269978Z,Robertborough,1973.17,1973.17,1
01d3a033-3586-4e6f-9b24-955cb4fbdaf2,2026-01-11T16:30:12.128905Z,Davidsonton,-4215.93,-4215.93,1
01d68b9a-82bf-412b-a80b-d9dadcba35a6,2026-01-11T16:31:04.922012Z,Tammymouth,3821.48,3821.48,1
01d69427-7924-4c4a-8c28-b61eb22b4785,2026-01-11T16:31:21.894437Z,Port Brittanychester,-559.24,-559.24,1
01d909b4-cbf8-429e-bb30-ee9798d53cf5,2026-01-11T16:30:11.073314Z,Jackiefort,1513.0,1513.0,1
01ed5475-34d8-4f1f-b6ae-1c04dc1b59f6,2026-01-11T16:30:47.532392Z,New Brandon,585.36,585.36,1
01fb40b8-6ffa-48e3-a567-7b2c44e48e35,2026-01-11T16:31:24.476261Z,Kristenmouth,2894.25,2894.25,1
020cf8d4-2951-4374-8068-eeac7cfbc9f6,2026-01-11T16:30:27.910489Z,West Rachaelbury,3484.84,3484.84,1
021e2689-36c8-4263-bae9-bf9d7d8bd58a,2026-01-11T16:30:16.529732Z,Sheenahaven,-2119.28,-2119.28,1
0221374b-55ae-49bc-9110-ee042a42dc3e,2026-01-11T16:30:31.123242Z,Sandersville,2520.48,2520.48,1
022b2e42-cc1e-413d-adde-cd40e1dec31a,2026-01-11T16:30:15.813148Z,North Deborah,1848.92,1848.92,1
023278f6-112d-4f3d-8508-d718d789ff74,2026-01-11T16:30:30.289717Z,Christyside,1684.6,1684.6,1
02345b8c-8c60-4f80-9916-7733dc9fdf5c,2026-01-11T16:31:39.601431Z,East Biancaberg,1677.88,1677.88,1
0237bea7-c1c4-464c-aea8-3c9593ed52f7,2026-01-11T16:31:03.836590Z,Taylorton,3021.27,3021.27,1
024291e6-cc1d-423b-902d-bfa24eec5419,2026-01-11T16:30:46.358693Z,Houstonport,2683.42,2683.42,1
024946d9-2c7d-4ced-a251-bb9bd7ba8307,2026-01-11T16:31:00.808770Z,New Briannamouth,-1629.14,-1629.14,1
024faeec-d630-42c6-a090-a056dd26e1f6,2026-01-11T16:30:21.944032Z,Ronaldborough,2097.66,2097.66,1
025f18b3-e409-41aa-b03e-731ca0a4e230,2026-01-11T16:31:19.327260Z,Danielburgh,1622.52,1622.52,1
025f32ef-0802-443b-b010-cd313ae566b4,2026-01-11T16:30:45.144148Z,West Joelborough,908.49,908.49,1
025f90c4-e1c2-4f0b-899f-ccd4887769a4,2026-01-11T16:30:36.100575Z,Parkerton,1076.06,1076.06,1
026138a8-9236-4cd1-9767-10bdb12b25a4,2026-01-11T16:31:39.901857Z,Cassidystad,4719.27,4719.27,1
0275734b-d32e-4fc6-a694-e92e77051b24,2026-01-11T16:30:33.847954Z,Joshuafurt,624.92,624.92,1
027d8e84-db0e-49ff-b6e3-f5d325e591c8,2026-01-11T16:30:16.651991Z,Yatestown,-7444.78,-7444.78,1
028e1502-0724-46bc-9de1-e1ec3c4a83f7,2026-01-11T16:31:31.756845Z,Williamsport,460.04,460.04,1
028f0830-97ce-4e00-936d-3a4121c285cf,2026-01-11T16:30:31.157808Z,Melissashire,1032.43,1032.43,1
0290220b-9e7e-4520-b1ec-3c1c04947595,2026-01-11T16:30:23.534216Z,Sheilaberg,1950.37,1950.37,1
029eb993-f28e-4580-963b-62209c4384e1,2026-01-11T16:30:37.274337Z,East Jamesside,4087.55,4087.55,1
02ad361d-c3b9-4d7e-84c1-9d53c831ceec,2026-01-11T16:30:46.774591Z,New Jillianbury,908.05,908.05,1
02b71c51-9fbe-4fb3-a8e3-ac9bc997f2fa,2026-01-11T16:30:12.164867Z,Lopezberg,4539.25,4539.25,1
02bb657d-0225-41d2-a44e-923a8643eed7,2026-01-11T16:30:14.967349Z,Denniston,3122.2,3122.2,1
02bbd2c4-84cd-46e3-b441-1d89deb81d28,2026-01-11T16:31:11.408482Z,Dillonstad,4004.81,4004.81,1
02c401b7-f10d-4851-bbb6-99ef5e0b8988,2026-01-11T16:31:23.225598Z,Longborough,2117.47,2117.47,1
02c92c8c-2164-429b-bc7b-69d2e863f06e,2026-01-11T16:30:22.188402Z,Ambermouth,6706.75,6706.75,1
02cf4767-a9f7-491e-a791-ea9bd83b549d,2026-01-11T16:30:45.120610Z,West Travis,1152.91,1152.91,1
02cf63a8-98dc-4031-b63f-bae910b8c1c5,2026-01-11T16:30:12.774619Z,New Lindseyberg,2416.38,2416.38,1
02e21ea7-efdb-4397-bc10-5cefc3199172,2026-01-11T16:31:02.107036Z,East Brendan,976.26,976.26,1
02e52695-aa5b-4204-807e-dc61e688b1d7,2026-01-11T16:31:19.207003Z,Rodneyberg,-823.49,-823.49,1
02ed73ce-92a8-4713-b90e-d44b951c25d5,2026-01-11T16:30:10.175497Z,Port John,468.88,468.88,1
0302c6f2-7237-48f1-8143-4b94c0cc8bce,2026-01-11T16:31:15.646991Z,Port Douglas,1350.07,1350.07,1
030bede5-1f1e-42f3-bd89-f89ec6acf730,2026-01-11T16:31:03.196844Z,Lake Joshua,1517.09,1517.09,1
030ceead-e16d-4470-a154-dffba76adc6f,2026-01-11T16:31:06.290623Z,East Cassandrahaven,2950.69,2950.69,1
030e6395-fa2b-418d-9a92-15f1217ea378,2026-01-11T16:30:23.367280Z,Port Stevenport,-1692.16,-1692.16,1
031de67c-6eab-4957-8074-6ee249fa3410,2026-01-11T16:31:28.961546Z,North Dustinborough,2191.37,2191.37,1
032c235d-547b-4c31-ba9b-e342abf74e92,2026-01-11T16:30:48.967468Z,Tiffanybury,-1647.91,-1647.91,1
033887bf-a01d-4239-a0ab-96a971df2c8d,2026-01-11T16:30:26.924292Z,Port Ashley,2154.5,2154.5,1
